EmployeeID,Age,Department,Salary,YearsAtCompany,PerformanceScore,TrainingHours,SatisfactionScore,Attrition
EMP05097,54,Marketing,48169.83,7,Outstanding,38.0,3.0,Yes
EMP05098,31,Engineering,93799.03,13,Needs Improvement,18.0,3.0,Yes
EMP05099,58,Engineering,55582.55,8,Meets Expectations,38.0,4.0,No
EMP05100,33,Engineering,100727.14,12,Meets Expectations,47.0,2.0,No
EMP05101,51,Engineering,69431.74,17,Exceeds Expectations,74.0,4.0,No
EMP05102,48,Sales,58716.77,5,Exceeds Expectations,65.0,3.0,No
EMP05103,30,Engineering,104991.61,2,Exceeds Expectations,39.0,4.0,No
EMP05104,42,Sales,70326.93,9,Meets Expectations,68.0,5.0,No
EMP05105,33,Marketing,77100.9,9,Needs Improvement,96.0,,No
EMP05106,50,Engineering,29500.27,9,Low,67.0,2.0,No
EMP05107,54,Sales,108663.78,8,Meets Expectations,19.0,2.0,No
EMP05108,36,Sales,105522.71,11,Meets Expectations,30.0,4.0,No
EMP05109,23,Sales,85136.45,7,Outstanding,65.0,4.0,No
EMP05110,39,HR,46810.48,8,Meets Expectations,35.0,4.0,No
EMP05111,24,Sales,115234.23,16,Meets Expectations,24.0,5.0,No
EMP05112,28,Marketing,68343.42,7,Exceeds Expectations,90.0,2.0,No
EMP05113,39,Sales,73666.16,17,Exceeds Expectations,44.0,,No
EMP05114,59,Engineering,142801.1,19,Meets Expectations,98.0,3.0,No
EMP05115,58,Finance,67409.09,16,Needs Improvement,24.0,2.0,No
EMP05116,54,Marketing,103555.25,5,Meets Expectations,84.0,4.0,Yes
EMP05117,52,Sales,99052.31,9,Meets Expectations,97.0,1.0,Yes
EMP05118,32,Marketing,94754.3,0,Exceeds Expectations,15.0,4.0,Yes
EMP05119,25,Engineering,92050.01,0,Exceeds Expectations,37.0,2.0,Yes
EMP05120,39,Marketing,94409.71,8,Meets Expectations,72.0,5.0,No
EMP05121,25,HR,91798.51,19,Exceeds Expectations,38.0,4.0,Yes
EMP05122,55,HR,83702.04,2,Exceeds Expectations,57.0,3.0,No
EMP05123,50,Finance,122782.08,5,Outstanding,72.0,5.0,No
EMP05124,45,Engineering,52183.49,6,Exceeds Expectations,67.0,2.0,No
EMP05125,43,HR,110536.45,8,Needs Improvement,30.0,1.0,Yes
EMP05126,23,Engineering,105558.56,4,Needs Improvement,85.0,4.0,No
EMP05127,27,Sales,102459.98,15,Meets Expectations,31.0,5.0,No
EMP05128,46,Sales,112924.49,1,Meets Expectations,36.0,5.0,No
EMP05129,42,Sales,82685.02,2,Meets Expectations,94.0,3.0,No
EMP05130,37,HR,38275.65,2,Meets Expectations,88.0,,No
EMP05131,52,Engineering,,19,Exceeds Expectations,66.0,1.0,No
EMP05132,35,Engineering,60220.14,9,Meets Expectations,91.0,5.0,No
EMP05133,49,Sales,66703.52,2,Outstanding,19.0,3.0,No
EMP05134,53,Engineering,53939.51,14,Meets Expectations,31.0,4.0,Yes
EMP05135,49,Finance,73066.38,13,Low,53.0,4.0,No
EMP05136,30,Engineering,70084.41,3,Needs Improvement,93.0,1.0,No
EMP05137,43,HR,25560.75,9,Needs Improvement,92.0,3.0,No
EMP05138,53,Marketing,102505.55,10,Low,37.0,1.0,No
EMP05139,26,Marketing,140508.05,10,Exceeds Expectations,59.0,5.0,No
EMP05140,44,Engineering,100155.93,7,Needs Improvement,60.0,2.0,Yes
EMP05141,26,Finance,79926.9,8,Exceeds Expectations,10.0,2.0,Yes
EMP05142,53,Engineering,83631.34,7,Meets Expectations,43.0,1.0,No
EMP05143,31,Finance,74475.35,11,Low,44.0,1.0,No
EMP05144,36,Engineering,87251.04,16,Exceeds Expectations,99.0,2.0,No
EMP05145,28,Engineering,84074.8,14,Meets Expectations,70.0,,No
EMP05146,50,Sales,63973.79,18,Meets Expectations,39.0,1.0,No
EMP05147,24,Marketing,127072.21,19,Meets Expectations,85.0,,No
EMP05148,40,Engineering,47821.14,5,Low,87.0,5.0,No
EMP05149,31,Engineering,102958.29,4,Meets Expectations,77.0,3.0,No
EMP05150,49,Engineering,82470.06,7,Meets Expectations,85.0,5.0,No
EMP05151,50,Finance,132520.8,17,Low,97.0,4.0,Yes
EMP05152,36,Marketing,93521.61,14,Meets Expectations,49.0,2.0,No
EMP05153,56,Engineering,76002.36,2,Exceeds Expectations,74.0,2.0,No
EMP05154,27,HR,78807.32,13,Meets Expectations,46.0,1.0,No
EMP05155,33,Engineering,85997.67,14,Outstanding,73.0,1.0,No
EMP05156,59,Engineering,56430.23,12,Needs Improvement,10.0,3.0,No
EMP05157,34,Finance,65828.26,19,Exceeds Expectations,24.0,3.0,No
EMP05158,50,Sales,40376.4,8,Exceeds Expectations,22.0,4.0,No
EMP05159,40,Engineering,61925.58,16,Meets Expectations,38.0,1.0,No
EMP05160,24,Engineering,87347.66,18,Outstanding,64.0,2.0,Yes
EMP05161,29,Engineering,92504.38,3,Meets Expectations,54.0,4.0,Yes
EMP05162,29,Engineering,35516.76,19,Needs Improvement,13.0,1.0,No
EMP05163,41,Engineering,,9,Meets Expectations,73.0,4.0,Yes
EMP05164,25,Sales,99085.25,2,Outstanding,24.0,5.0,No
EMP05165,42,Engineering,80927.2,18,Exceeds Expectations,57.0,5.0,Yes
EMP05166,24,Engineering,69155.28,8,Meets Expectations,85.0,4.0,No
EMP05167,29,Sales,74695.97,4,Meets Expectations,65.0,1.0,No
EMP05168,44,Sales,71480.92,13,Needs Improvement,98.0,5.0,No
EMP05169,37,Marketing,69081.74,6,Meets Expectations,79.0,5.0,No
EMP05170,34,Engineering,89345.59,5,Meets Expectations,96.0,4.0,No
EMP05171,24,HR,142692.21,7,Meets Expectations,24.0,5.0,No
EMP05172,30,Marketing,66407.5,1,Meets Expectations,48.0,2.0,No
EMP05173,35,HR,77046.43,13,Outstanding,78.0,5.0,No
EMP05174,34,Engineering,83707.55,6,Meets Expectations,,4.0,No
EMP05175,28,Engineering,67816.14,2,Exceeds Expectations,88.0,5.0,Yes
EMP05176,36,Engineering,112455.9,19,Meets Expectations,98.0,5.0,No
EMP05177,28,HR,,5,Outstanding,69.0,3.0,No
EMP05178,59,Engineering,71723.52,13,Needs Improvement,53.0,,No
EMP05179,55,Marketing,105457.84,11,Meets Expectations,52.0,,No
EMP05180,43,Finance,77647.64,17,Exceeds Expectations,13.0,3.0,No
EMP05181,45,Sales,64479.03,11,Exceeds Expectations,86.0,3.0,No
EMP05182,58,Sales,96018.92,6,Needs Improvement,59.0,2.0,No
EMP05183,22,HR,107658.58,4,Meets Expectations,48.0,5.0,No
EMP05184,31,Engineering,90265.89,11,Meets Expectations,63.0,1.0,No
EMP05185,37,Sales,64969.49,8,Meets Expectations,32.0,,No
EMP05186,29,Finance,96405.08,10,Meets Expectations,69.0,3.0,No
EMP05187,46,Engineering,74948.77,3,Meets Expectations,89.0,4.0,Yes
EMP05188,33,Finance,103629.67,13,Meets Expectations,44.0,,No
EMP05189,46,Marketing,122081.47,11,Needs Improvement,63.0,2.0,No
EMP05190,38,Marketing,19860.58,17,Low,67.0,1.0,No
EMP05191,47,Engineering,87776.69,6,Exceeds Expectations,71.0,4.0,No
EMP05192,35,Engineering,41606.65,0,Meets Expectations,89.0,2.0,No
EMP05193,57,Engineering,146044.71,12,Meets Expectations,57.0,,Yes
EMP05194,44,Sales,,15,Meets Expectations,16.0,3.0,No
EMP05195,27,Engineering,103659.33,4,Needs Improvement,54.0,1.0,No
EMP05196,26,Engineering,84117.08,18,Meets Expectations,22.0,2.0,No
EMP05197,46,Sales,64922.89,8,Meets Expectations,62.0,2.0,No
EMP05198,39,Engineering,61948.67,8,Exceeds Expectations,48.0,2.0,No
EMP05199,34,Marketing,124641.98,11,Outstanding,93.0,1.0,Yes
EMP05200,35,Sales,108898.45,17,Exceeds Expectations,27.0,3.0,No
EMP05201,49,Sales,133589.6,9,Meets Expectations,31.0,5.0,No
EMP05202,39,HR,86386.33,16,Meets Expectations,45.0,4.0,No
EMP05203,49,Finance,92197.99,18,Outstanding,62.0,1.0,No
EMP05204,48,Engineering,78320.21,10,Meets Expectations,81.0,1.0,No
EMP05205,53,Sales,77822.94,15,Meets Expectations,12.0,1.0,Yes
EMP05206,30,Engineering,58952.83,7,Meets Expectations,71.0,5.0,No
EMP05207,53,Finance,87100.25,14,Exceeds Expectations,38.0,4.0,No
EMP05208,41,Marketing,65268.84,10,Meets Expectations,82.0,4.0,No
EMP05209,49,HR,,6,Meets Expectations,17.0,2.0,No
EMP05210,54,Engineering,89250.26,1,Exceeds Expectations,85.0,2.0,No
EMP05211,25,Engineering,92192.05,18,Exceeds Expectations,55.0,3.0,No
EMP05212,55,Sales,126878.25,8,Meets Expectations,65.0,1.0,No
EMP05213,24,HR,84057.05,17,Exceeds Expectations,58.0,3.0,Yes
EMP05214,47,Marketing,103918.18,12,Needs Improvement,52.0,1.0,No
EMP05215,29,Finance,136287.74,0,Exceeds Expectations,19.0,4.0,No
EMP05216,27,Engineering,117665.43,18,Meets Expectations,22.0,3.0,No
EMP05217,37,Sales,113829.24,12,Meets Expectations,66.0,4.0,No
EMP05218,45,Engineering,77332.79,13,Exceeds Expectations,11.0,2.0,No
EMP05219,51,Marketing,90741.08,16,Meets Expectations,74.0,4.0,No
EMP05220,34,Marketing,52043.09,19,Meets Expectations,95.0,5.0,No
EMP05221,26,Sales,97472.86,0,Meets Expectations,89.0,3.0,No
EMP05222,46,Engineering,91861.5,4,Outstanding,51.0,1.0,No
EMP05223,41,Engineering,,19,Needs Improvement,67.0,4.0,No
EMP05224,39,Engineering,110679.87,13,Low,19.0,3.0,No
EMP05225,39,Finance,54805.63,17,Meets Expectations,72.0,1.0,Yes
EMP05226,23,Engineering,125871.57,12,Meets Expectations,80.0,3.0,No
EMP05227,31,Marketing,107544.12,11,Exceeds Expectations,70.0,3.0,No
EMP05228,33,Engineering,83234.15,14,Exceeds Expectations,10.0,5.0,No
EMP05229,34,Marketing,81281.76,3,Exceeds Expectations,35.0,4.0,Yes
EMP05230,32,Engineering,97015.28,8,Outstanding,14.0,5.0,No
EMP05231,40,Marketing,123021.28,2,Exceeds Expectations,44.0,2.0,No
EMP05232,56,Engineering,87540.19,10,Meets Expectations,22.0,,No
EMP05233,47,Engineering,88600.77,14,Meets Expectations,36.0,4.0,No
EMP05234,35,Engineering,85452.96,15,Meets Expectations,21.0,2.0,No
EMP05235,45,Engineering,129550.6,6,Meets Expectations,59.0,2.0,No
EMP05236,22,Engineering,75777.92,6,Needs Improvement,68.0,5.0,Yes
EMP05237,43,Engineering,84262.31,8,Meets Expectations,40.0,2.0,No
EMP05238,44,Finance,121585.89,16,Exceeds Expectations,78.0,1.0,No
EMP05239,40,Sales,88675.27,12,Meets Expectations,46.0,1.0,No
EMP05240,39,Marketing,113426.47,8,Meets Expectations,11.0,1.0,No
EMP05241,33,Finance,62218.0,8,Meets Expectations,80.0,2.0,Yes
EMP05242,49,Sales,79867.69,19,Meets Expectations,74.0,3.0,No
EMP05243,49,HR,,11,Meets Expectations,12.0,4.0,No
EMP05244,54,Engineering,68091.51,18,Meets Expectations,29.0,1.0,No
EMP05245,40,Sales,81217.52,14,Meets Expectations,11.0,1.0,No
EMP05246,49,Engineering,91417.13,17,Exceeds Expectations,51.0,1.0,No
EMP05247,58,Finance,60271.14,7,Exceeds Expectations,52.0,5.0,No
EMP05248,47,Sales,74654.75,5,Meets Expectations,30.0,5.0,No
EMP05249,56,Engineering,87815.92,5,Needs Improvement,54.0,,Yes
EMP05250,55,Engineering,86167.04,2,Exceeds Expectations,29.0,1.0,No
EMP05251,56,Finance,117008.8,2,Meets Expectations,52.0,5.0,No
EMP05252,37,Sales,123536.43,1,Needs Improvement,59.0,4.0,No
EMP05253,59,HR,63597.88,4,Meets Expectations,52.0,3.0,No
EMP05254,34,HR,87781.71,19,Exceeds Expectations,33.0,4.0,No
EMP05255,44,HR,101856.21,11,Exceeds Expectations,91.0,3.0,No
EMP05256,43,Finance,122908.69,5,Outstanding,93.0,2.0,No
EMP05257,37,Marketing,102962.26,15,Needs Improvement,69.0,2.0,No
EMP05258,49,Sales,92272.84,4,Meets Expectations,41.0,,No
EMP05259,56,Engineering,101663.56,5,Meets Expectations,14.0,5.0,No
EMP05260,29,Engineering,101844.22,3,Exceeds Expectations,11.0,1.0,No
EMP05261,43,Engineering,,13,Meets Expectations,35.0,2.0,No
EMP05262,42,Engineering,89819.97,2,Meets Expectations,34.0,5.0,No
EMP05263,47,Engineering,121479.02,16,Meets Expectations,59.0,5.0,No
EMP05264,42,Engineering,79816.08,4,Exceeds Expectations,95.0,3.0,No
EMP05265,46,Finance,88236.17,5,Meets Expectations,48.0,2.0,No
EMP05266,22,Sales,78937.09,19,Outstanding,95.0,4.0,No
EMP05267,27,Finance,27153.51,3,Meets Expectations,84.0,5.0,No
EMP05268,44,Engineering,85514.75,12,Meets Expectations,20.0,4.0,No
EMP05269,44,HR,92544.8,7,Meets Expectations,72.0,4.0,No
EMP05270,44,Marketing,72187.67,10,Low,77.0,2.0,No
EMP05271,53,Engineering,56134.08,18,Meets Expectations,27.0,4.0,No
EMP05272,51,Engineering,62984.84,4,Exceeds Expectations,37.0,4.0,No
EMP05273,34,Engineering,104104.69,4,Low,51.0,1.0,Yes
EMP05274,39,Engineering,134313.12,2,Meets Expectations,69.0,4.0,No
EMP05275,44,Finance,119560.83,1,Exceeds Expectations,31.0,1.0,Yes
EMP05276,36,Marketing,51391.35,2,Meets Expectations,49.0,2.0,No
EMP05277,54,Sales,106365.68,14,Meets Expectations,71.0,4.0,No
EMP05278,42,Sales,68420.94,6,Meets Expectations,12.0,5.0,No
EMP05279,44,Engineering,70443.32,2,Meets Expectations,80.0,4.0,No
EMP05280,48,Sales,73450.61,14,Meets Expectations,72.0,1.0,No
EMP05281,39,HR,102651.67,10,Needs Improvement,29.0,5.0,No
EMP05282,45,Sales,108981.33,15,Meets Expectations,80.0,2.0,Yes
EMP05283,28,Engineering,82549.22,12,Outstanding,80.0,3.0,Yes
EMP05284,41,Sales,82973.23,1,Low,35.0,3.0,No
EMP05285,48,Engineering,96606.59,19,Needs Improvement,50.0,1.0,No
EMP05286,27,HR,99199.86,11,Exceeds Expectations,12.0,2.0,No
EMP05287,48,Engineering,114405.64,6,Needs Improvement,52.0,2.0,No
EMP05288,30,Finance,52890.7,0,Meets Expectations,26.0,4.0,No
EMP05289,52,Finance,85500.68,13,Meets Expectations,93.0,3.0,No
EMP05290,42,Engineering,58299.39,9,Outstanding,62.0,4.0,No
EMP05291,47,Sales,83726.44,2,Needs Improvement,61.0,2.0,Yes
EMP05292,34,Marketing,79345.62,10,Outstanding,42.0,1.0,No
EMP05293,44,Finance,83831.26,19,Exceeds Expectations,89.0,1.0,No
EMP05294,41,Marketing,65006.43,14,Meets Expectations,69.0,,No
EMP05295,58,Sales,47817.76,5,Exceeds Expectations,96.0,1.0,No
EMP05296,49,Finance,32639.06,17,Low,77.0,3.0,No
EMP05297,38,Engineering,81720.5,12,Needs Improvement,65.0,5.0,No
EMP05298,49,Marketing,74224.97,14,Meets Expectations,,3.0,No
EMP05299,23,Finance,68101.56,2,Needs Improvement,17.0,4.0,No
EMP05300,46,Engineering,118063.71,14,Outstanding,78.0,4.0,Yes
EMP05301,27,Finance,63514.05,0,Meets Expectations,42.0,1.0,No
EMP05302,32,Engineering,120420.85,9,Meets Expectations,34.0,5.0,Yes
EMP05303,59,Finance,125596.09,17,Exceeds Expectations,80.0,,No
EMP05304,27,Engineering,36227.49,7,Outstanding,16.0,3.0,No
EMP05305,32,Finance,87309.54,11,Outstanding,68.0,2.0,No
EMP05306,35,Sales,75007.59,4,Exceeds Expectations,42.0,1.0,No
EMP05307,23,Marketing,,0,Meets Expectations,50.0,4.0,No
EMP05308,24,Engineering,48883.97,7,Needs Improvement,42.0,2.0,No
EMP05309,56,Engineering,104373.4,4,Needs Improvement,38.0,4.0,No
EMP05310,54,Engineering,135479.98,16,Low,48.0,4.0,Yes
EMP05311,45,Marketing,107566.95,14,Low,66.0,3.0,No
EMP05312,40,Sales,93090.81,3,Outstanding,73.0,4.0,No
EMP05313,39,Engineering,84466.69,12,Outstanding,95.0,5.0,No
EMP05314,45,Engineering,127066.57,16,Meets Expectations,75.0,4.0,Yes
EMP05315,56,Finance,138705.98,12,Exceeds Expectations,18.0,,Yes
EMP05316,22,Sales,70328.93,1,Meets Expectations,38.0,4.0,No
EMP05317,57,Sales,35000.34,3,Meets Expectations,83.0,2.0,No
EMP05318,46,Engineering,32545.31,1,Outstanding,37.0,3.0,No
EMP05319,55,Engineering,118047.02,11,Meets Expectations,62.0,2.0,No
EMP05320,46,Engineering,83823.54,18,Exceeds Expectations,55.0,3.0,No
EMP05321,37,Engineering,,17,Meets Expectations,48.0,2.0,No
EMP05322,55,Finance,40233.73,9,Exceeds Expectations,85.0,1.0,No
EMP05323,50,Marketing,66170.28,4,Meets Expectations,67.0,4.0,No
EMP05324,40,Engineering,,10,Meets Expectations,95.0,4.0,Yes
EMP05325,44,Sales,90195.96,0,Needs Improvement,63.0,1.0,No
EMP05326,40,HR,75035.2,2,Meets Expectations,15.0,1.0,No
EMP05327,46,Sales,59066.85,16,Meets Expectations,54.0,5.0,Yes
EMP05328,37,Marketing,65385.83,14,Meets Expectations,49.0,,No
EMP05329,30,Engineering,115208.08,13,Exceeds Expectations,32.0,4.0,No
EMP05330,22,Engineering,91119.62,14,Exceeds Expectations,51.0,5.0,Yes
EMP05331,40,Engineering,100303.92,15,Meets Expectations,47.0,4.0,No
EMP05332,54,Finance,62528.15,3,Meets Expectations,25.0,1.0,No
EMP05333,55,Sales,11154.41,18,Exceeds Expectations,83.0,,No
EMP05334,37,Engineering,71922.39,7,Needs Improvement,56.0,,No
EMP05335,39,Sales,63335.74,5,Needs Improvement,30.0,5.0,No
EMP05336,55,Marketing,93725.31,15,Low,83.0,2.0,No
EMP05337,46,Finance,167143.09,2,Low,84.0,5.0,No
EMP05338,27,Engineering,102379.15,7,Meets Expectations,30.0,4.0,No
EMP05339,42,Engineering,153399.0,4,Meets Expectations,34.0,2.0,No
EMP05340,27,Finance,99219.24,4,Meets Expectations,70.0,4.0,No
EMP05341,53,Engineering,69252.84,11,Meets Expectations,63.0,5.0,Yes
EMP05342,52,Engineering,93697.9,0,Meets Expectations,98.0,,Yes
EMP05343,31,Engineering,129515.96,6,Meets Expectations,,4.0,No
EMP05344,51,HR,130739.06,10,Exceeds Expectations,51.0,3.0,No
EMP05345,39,Sales,70616.57,9,Exceeds Expectations,70.0,5.0,No
EMP05346,45,Marketing,,2,Meets Expectations,41.0,5.0,No
EMP05347,30,Engineering,49268.33,7,Meets Expectations,62.0,2.0,No
EMP05348,52,Sales,105616.72,0,Needs Improvement,53.0,4.0,No
EMP05349,36,Marketing,123833.87,7,Meets Expectations,20.0,5.0,No
EMP05350,25,Engineering,,19,Outstanding,56.0,4.0,No
EMP05351,30,Sales,68315.4,10,Meets Expectations,99.0,2.0,No
EMP05352,30,HR,94003.27,6,Meets Expectations,69.0,4.0,No
EMP05353,47,Finance,95436.48,15,Meets Expectations,45.0,4.0,No
EMP05354,25,Finance,87028.6,6,Outstanding,69.0,2.0,No
EMP05355,38,Finance,89467.88,12,Meets Expectations,42.0,5.0,No
EMP05356,37,Finance,80654.63,9,Meets Expectations,51.0,4.0,No
EMP05357,36,Sales,109898.87,16,Meets Expectations,22.0,3.0,No
EMP05358,56,Engineering,103405.69,2,Meets Expectations,23.0,5.0,No
EMP05359,26,Marketing,60422.42,6,Meets Expectations,67.0,2.0,No
EMP05360,26,Engineering,59735.23,10,Meets Expectations,49.0,1.0,No
EMP05361,41,HR,78640.64,12,Meets Expectations,74.0,3.0,Yes
EMP05362,36,HR,103420.93,4,Meets Expectations,14.0,,Yes
EMP05363,39,Engineering,,18,Meets Expectations,39.0,2.0,No
EMP05364,23,Finance,68921.24,14,Meets Expectations,91.0,3.0,No
EMP05365,50,Engineering,91537.96,0,Meets Expectations,,5.0,No
EMP05366,34,Engineering,76729.74,4,Exceeds Expectations,67.0,,Yes
EMP05367,25,Finance,107012.16,12,Outstanding,48.0,5.0,No
EMP05368,31,Engineering,93326.46,9,Exceeds Expectations,21.0,1.0,No
EMP05369,52,Sales,77118.05,4,Needs Improvement,43.0,1.0,No
EMP05370,29,Engineering,90787.97,0,Meets Expectations,23.0,4.0,No
EMP05371,24,Marketing,117876.2,9,Meets Expectations,47.0,2.0,No
EMP05372,30,Marketing,70759.25,17,Meets Expectations,25.0,4.0,No
EMP05373,51,Marketing,95066.42,7,Meets Expectations,70.0,1.0,No
EMP05374,32,Marketing,83238.49,19,Meets Expectations,68.0,,No
EMP05375,56,Engineering,95674.59,2,Low,84.0,2.0,No
EMP05376,58,Finance,,18,Meets Expectations,88.0,2.0,No
EMP05377,34,Finance,87758.39,18,Meets Expectations,83.0,3.0,No
EMP05378,57,Sales,112695.58,1,Meets Expectations,76.0,,No
EMP05379,34,Sales,61574.83,16,Needs Improvement,20.0,1.0,No
EMP05380,33,Finance,51764.87,15,Needs Improvement,20.0,2.0,No
EMP05381,58,Finance,52713.61,9,Needs Improvement,25.0,3.0,No
EMP05382,31,Finance,55733.44,15,Exceeds Expectations,47.0,3.0,No
EMP05383,30,Finance,99883.08,4,Exceeds Expectations,39.0,1.0,No
EMP05384,28,Engineering,49853.51,19,Meets Expectations,50.0,4.0,No
EMP05385,23,HR,77552.62,2,Exceeds Expectations,10.0,3.0,No
EMP05386,44,Engineering,100457.23,2,Meets Expectations,47.0,1.0,No
EMP05387,42,Sales,95416.48,1,Meets Expectations,69.0,3.0,Yes
EMP05388,44,Marketing,75361.03,3,Needs Improvement,28.0,,No
EMP05389,50,Engineering,89773.09,17,Exceeds Expectations,68.0,2.0,No
EMP05390,35,HR,87678.63,1,Needs Improvement,77.0,4.0,Yes
EMP05391,47,Engineering,79393.98,5,Low,19.0,3.0,No
EMP05392,26,Engineering,79729.13,2,Meets Expectations,26.0,3.0,No
EMP05393,52,Sales,140885.69,2,Outstanding,89.0,,No
EMP05394,46,Engineering,105232.77,1,Needs Improvement,94.0,,No
EMP05395,52,Sales,147016.27,2,Meets Expectations,81.0,5.0,No
EMP05396,41,Sales,72575.92,16,Meets Expectations,38.0,2.0,Yes
EMP05397,38,Finance,,13,Exceeds Expectations,15.0,3.0,No
EMP05398,23,Sales,51696.86,6,Meets Expectations,75.0,4.0,No
EMP05399,46,Engineering,64760.83,5,Meets Expectations,72.0,5.0,No
EMP05400,34,Engineering,132547.83,7,Meets Expectations,40.0,1.0,No
EMP05401,49,HR,71949.14,18,Meets Expectations,34.0,1.0,No
EMP05402,27,Sales,,18,Needs Improvement,96.0,1.0,No
EMP05403,24,Marketing,53915.94,11,Meets Expectations,30.0,2.0,Yes
EMP05404,56,Marketing,58663.27,4,Exceeds Expectations,25.0,3.0,Yes
EMP05405,39,Engineering,76469.22,4,Meets Expectations,13.0,3.0,Yes
EMP05406,32,Engineering,83406.25,13,Outstanding,55.0,5.0,No
EMP05407,41,Finance,108077.18,16,Exceeds Expectations,17.0,1.0,No
EMP05408,26,Marketing,96269.26,15,Meets Expectations,15.0,2.0,No
EMP05409,40,HR,74592.12,3,Meets Expectations,62.0,4.0,Yes
EMP05410,43,Sales,81667.1,7,Exceeds Expectations,73.0,3.0,Yes
EMP05411,40,Engineering,,2,Meets Expectations,60.0,3.0,No
EMP05412,37,Engineering,62133.66,4,Needs Improvement,72.0,2.0,No
EMP05413,45,Sales,62800.93,6,Meets Expectations,97.0,,No
EMP05414,25,Engineering,110697.1,17,Needs Improvement,15.0,,No
EMP05415,36,HR,39295.88,7,Meets Expectations,71.0,5.0,Yes
EMP05416,46,Engineering,125433.97,10,Outstanding,42.0,3.0,No
EMP05417,56,Marketing,76425.14,13,Exceeds Expectations,11.0,5.0,No
EMP05418,35,Marketing,65687.28,17,Meets Expectations,50.0,5.0,No
EMP05419,40,Engineering,103493.98,12,Meets Expectations,25.0,5.0,Yes
EMP05420,59,Marketing,122130.41,5,Meets Expectations,68.0,5.0,No
EMP05421,57,Sales,112940.81,12,Meets Expectations,18.0,1.0,Yes
EMP05422,28,Marketing,97546.3,0,Meets Expectations,78.0,1.0,No
EMP05423,51,Sales,112171.59,10,Exceeds Expectations,19.0,1.0,Yes
EMP05424,40,Sales,42087.56,6,Outstanding,16.0,1.0,No
EMP05425,46,HR,71954.24,9,Meets Expectations,75.0,2.0,No
EMP05426,37,Engineering,,1,Meets Expectations,29.0,4.0,No
EMP05427,29,Finance,115615.97,15,Meets Expectations,72.0,5.0,No
EMP05428,39,Engineering,75413.05,4,Meets Expectations,13.0,2.0,No
EMP05429,49,Engineering,106135.16,15,Low,37.0,1.0,No
EMP05430,37,Engineering,98396.42,15,Exceeds Expectations,81.0,5.0,No
EMP05431,40,Engineering,63442.33,14,Outstanding,44.0,4.0,No
EMP05432,38,Engineering,70326.04,8,Outstanding,11.0,5.0,No
EMP05433,34,HR,117345.44,0,Exceeds Expectations,50.0,3.0,No
EMP05434,28,Marketing,65612.93,8,Outstanding,37.0,3.0,No
EMP05435,48,Finance,88121.69,10,Outstanding,84.0,2.0,No
EMP05436,31,Finance,65436.47,4,Meets Expectations,82.0,4.0,Yes
EMP05437,55,Engineering,77151.2,5,Needs Improvement,10.0,2.0,No
EMP05438,57,Marketing,83845.95,7,Needs Improvement,36.0,5.0,Yes
EMP05439,46,Engineering,65428.34,14,Low,76.0,4.0,Yes
EMP05440,27,HR,60988.83,15,Meets Expectations,48.0,2.0,No
EMP05441,45,Engineering,92156.83,17,Exceeds Expectations,82.0,5.0,No
EMP05442,39,Finance,63881.56,11,Meets Expectations,49.0,1.0,Yes
EMP05443,44,Marketing,64733.56,3,Meets Expectations,37.0,5.0,No
EMP05444,27,Finance,61523.67,15,Needs Improvement,94.0,2.0,No
EMP05445,50,Marketing,83052.3,10,Needs Improvement,33.0,4.0,Yes
EMP05446,46,Finance,108592.54,6,Meets Expectations,91.0,4.0,No
EMP05447,38,Marketing,122663.22,14,Needs Improvement,60.0,1.0,No
EMP05448,45,Engineering,66852.05,16,Needs Improvement,65.0,2.0,No
EMP05449,32,Engineering,138757.77,14,Meets Expectations,82.0,1.0,No
EMP05450,47,Engineering,59882.38,9,Meets Expectations,35.0,3.0,No
EMP05451,55,Sales,112088.71,3,Needs Improvement,97.0,5.0,No
EMP05452,49,Engineering,66957.59,16,Meets Expectations,61.0,3.0,No
EMP05453,24,Engineering,63226.92,3,Meets Expectations,15.0,3.0,No
EMP05454,32,Engineering,66381.1,10,Needs Improvement,68.0,1.0,No
EMP05455,59,Finance,83688.81,3,Meets Expectations,21.0,1.0,Yes
EMP05456,35,Finance,99499.3,11,Meets Expectations,72.0,5.0,No
EMP05457,47,Sales,101746.7,9,Needs Improvement,45.0,1.0,No
EMP05458,42,Engineering,61400.37,13,Outstanding,18.0,1.0,No
EMP05459,51,Engineering,60258.52,17,Meets Expectations,83.0,,No
EMP05460,29,Engineering,62084.03,5,Meets Expectations,76.0,,No
EMP05461,41,Marketing,82216.14,4,Exceeds Expectations,38.0,1.0,No
EMP05462,53,Engineering,79746.11,1,Outstanding,80.0,,No
EMP05463,43,Engineering,61245.61,12,Meets Expectations,99.0,3.0,No
EMP05464,28,Finance,91740.09,13,Exceeds Expectations,17.0,5.0,No
EMP05465,30,Marketing,141564.22,2,Exceeds Expectations,52.0,4.0,No
EMP05466,22,Sales,72382.11,10,Needs Improvement,86.0,5.0,No
EMP05467,50,Marketing,74162.2,3,Exceeds Expectations,44.0,2.0,No
EMP05468,29,Engineering,98991.54,12,Needs Improvement,92.0,5.0,No
EMP05469,25,Engineering,71029.59,7,Meets Expectations,31.0,5.0,Yes
EMP05470,56,Sales,101724.11,7,Meets Expectations,89.0,1.0,No
